ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60606,14,04/04/2021,04/10/2021,5,294,161,9480.8,245,8044,7901,259400.2,0.0,0.1,0,3,0.0,96.7,3101,60606-2021-14,POINT (-87.63676 41.882634)
60606,31,08/01/2021,08/07/2021,6,347,194,11189.9,323,11678,10416,376588.2,0.0,0.0,0,3,0.0,96.7,3101,60606-2021-31,POINT (-87.63676 41.882634)
60606,46,11/14/2021,11/20/2021,12,437,387,14092.2,457,19601,14737,632086.4,0.0,0.0,0,4,0.0,129.0,3101,60606-2021-46,POINT (-87.63676 41.882634)
60606,19,05/08/2022,05/14/2022,16,888,516,28635.9,310,28306,9997,912802.3,0.1,0.0,0,9,0.0,290.2,3101,60606-2022-19,POINT (-87.63676 41.882634)
60606,2,01/09/2022,01/15/2022,42,768,1354,24766.2,454,23162,14640,746920.3,0.1,0.0,0,6,0.0,193.5,3101,60606-2022-2,POINT (-87.63676 41.882634)
60603,12,03/21/2021,03/27/2021,4,71,341,6047.7,73,2112,6218,179897.8,0.1,0.0,0,0,0.0,0.0,1174,60603-2021-12,POINT (-87.625473 41.880112)
60606,20,05/15/2022,05/21/2022,8,896,258,28893.9,259,28565,8352,921154.5,0.0,0.0,0,9,0.0,290.2,3101,60606-2022-20,POINT (-87.63676 41.882634)
60606,21,05/22/2022,05/28/2022,11,907,355,29248.6,276,28841,8900,930054.8,0.0,0.0,0,9,0.0,290.2,3101,60606-2022-21,POINT (-87.63676 41.882634)
60606,23,06/05/2022,06/11/2022,16,941,516,30345,254,29394,8191,947887.8,0.1,0.0,0,9,0.0,290.2,3101,60606-2022-23,POINT (-87.63676 41.882634)
60604,25,06/14/2020,06/20/2020,0,22,0,2813.3,16,150,2046,19181.6,0.0,0.2,0,0,0.0,0.0,782,60604-2020-25,POINT (-87.629029 41.878153)
60604,26,06/21/2020,06/27/2020,1,23,128,2941.2,23,173,2941,22122.8,0.0,0.2,0,0,0.0,0.0,782,60604-2020-26,POINT (-87.629029 41.878153)
60602,51,12/19/2021,12/25/2021,28,208,2251,16720.3,215,7914,17283,636173.6,0.2,0.0,0,3,0.0,241.2,1244,60602-2021-51,POINT (-87.628309 41.883136)
60602,50,12/12/2021,12/18/2021,25,180,2010,14469.5,356,7699,28617,618890.7,0.1,0.0,0,3,0.0,241.2,1244,60602-2021-50,POINT (-87.628309 41.883136)
60603,21,05/22/2022,05/28/2022,9,322,767,27427.6,105,10660,8944,908006.8,0.1,0.0,0,0,0.0,0.0,1174,60603-2022-21,POINT (-87.625473 41.880112)
60608,13,03/22/2020,03/28/2020,76,91,96,114.9,208,308,263,388.9,0.4,0.3,0,0,0.0,0.0,79205,60608-2020-13,POINT (-87.670366 41.849879)
60606,24,06/12/2022,06/18/2022,14,955,452,30796.5,109,29503,3515,951402.8,0.2,0.0,0,9,0.0,290.2,3101,60606-2022-24,POINT (-87.63676 41.882634)
60606,25,06/19/2022,06/25/2022,14,969,452,31248,107,29610,3450,954853.3,0.1,0.0,0,9,0.0,290.2,3101,60606-2022-25,POINT (-87.63676 41.882634)
60606,26,06/26/2022,07/02/2022,13,982,419,31667.2,116,29726,3741,958594,0.1,0.0,0,9,0.0,290.2,3101,60606-2022-26,POINT (-87.63676 41.882634)
60604,42,10/11/2020,10/17/2020,1,33,128,4219.9,52,592,6650,75703.3,0.0,0.1,0,0,0.0,0.0,782,60604-2020-42,POINT (-87.629029 41.878153)
60606,28,07/10/2022,07/16/2022,13,1012,419,32634.6,114,29960,3676,966140,0.1,0.0,0,9,0.0,290.2,3101,60606-2022-28,POINT (-87.63676 41.882634)
60606,29,07/17/2022,07/23/2022,9,1021,290,32924.9,85,30045,2741,968881,0.1,0.0,0,9,0.0,290.2,3101,60606-2022-29,POINT (-87.63676 41.882634)
60606,30,07/24/2022,07/30/2022,7,1028,226,33150.6,92,30137,2967,971847.8,0.1,0.0,0,9,0.0,290.2,3101,60606-2022-30,POINT (-87.63676 41.882634)
60606,32,08/07/2022,08/13/2022,8,1051,258,33892.3,136,30353,4386,978813.3,0.1,0.0,0,9,0.0,290.2,3101,60606-2022-32,POINT (-87.63676 41.882634)
60614,31,07/26/2020,08/01/2020,42,771,59,1081.2,1685,15355,2363,21533.3,0.0,0.0,0,70,0.0,98.2,71308,60614-2020-31,POINT (-87.652064 41.922605)
60601,27,06/28/2020,07/04/2020,4,92,27,626.9,162,1236,1104,8422.5,0.0,0.1,0,5,0.0,34.1,14675,60601-2020-27,POINT (-87.622844 41.886262)
60602,52,12/26/2021,01/01/2022,37,245,2974,19694.5,141,8055,11334,647508,0.3,0.0,0,3,0.0,241.2,1244,60602-2021-52,POINT (-87.628309 41.883136)
60602,2,01/09/2022,01/15/2022,17,307,1367,24678.5,194,8528,15595,685530.5,0.1,0.0,0,3,0.0,241.2,1244,60602-2022-2,POINT (-87.628309 41.883136)
60603,46,11/14/2021,11/20/2021,1,98,85,8347.5,246,5928,20954,504940.4,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-46,POINT (-87.625473 41.880112)
60603,48,11/28/2021,12/04/2021,2,102,170,8688.2,269,6399,22913,545059.6,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-48,POINT (-87.625473 41.880112)
60607,32,08/02/2020,08/08/2020,30,574,101,1939.8,593,6400,2004,21628.2,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-32,POINT (-87.652727 41.876104)
60607,14,04/04/2021,04/10/2021,75,2545,254,8600.6,1817,58514,6140,197742.6,0.0,0.0,0,8,0.0,27.0,29591,60607-2021-14,POINT (-87.652727 41.876104)
60604,21,05/22/2022,05/28/2022,3,384,384,49104.9,86,13564,10997,1734527,0.0,0.0,0,0,0.0,0.0,782,60604-2022-21,POINT (-87.629029 41.878153)
60607,38,09/13/2020,09/19/2020,26,701,88,2369,848,11174,2866,37761.5,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-38,POINT (-87.652727 41.876104)
60602,7,02/13/2022,02/19/2022,2,327,161,26286.2,142,9419,11415,757154.3,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-7,POINT (-87.628309 41.883136)
60606,6,02/06/2022,02/12/2022,1,803,32,25894.9,329,24614,10610,793744,0.0,0.0,1,8,32.2,258.0,3101,60606-2022-6,POINT (-87.63676 41.882634)
60606,7,02/13/2022,02/19/2022,5,808,161,26056.1,335,24949,10803,804546.9,0.0,0.0,1,9,32.2,290.2,3101,60606-2022-7,POINT (-87.63676 41.882634)
60606,8,02/20/2022,02/26/2022,2,810,64,26120.6,250,25199,8062,812608.8,0.0,0.0,0,9,0.0,290.2,3101,60606-2022-8,POINT (-87.63676 41.882634)
60607,39,09/20/2020,09/26/2020,39,740,132,2500.8,1311,12485,4430,42191.9,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-39,POINT (-87.652727 41.876104)
60607,40,09/27/2020,10/03/2020,18,758,61,2561.6,1226,13711,4143,46335,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-40,POINT (-87.652727 41.876104)
60607,44,10/25/2020,10/31/2020,121,1056,409,3568.7,1913,19562,6465,66107.9,0.1,0.0,0,4,0.0,13.5,29591,60607-2020-44,POINT (-87.652727 41.876104)
60607,46,11/08/2020,11/14/2020,164,1361,554,4599.4,2234,23460,7550,79280.9,0.1,0.0,0,4,0.0,13.5,29591,60607-2020-46,POINT (-87.652727 41.876104)
60607,31,08/01/2021,08/07/2021,35,2814,118,9509.6,1327,77379,4484,261495,0.0,0.0,0,9,0.0,30.4,29591,60607-2021-31,POINT (-87.652727 41.876104)
60607,47,11/15/2020,11/21/2020,113,1474,382,4981.2,2155,25615,7283,86563.5,0.1,0.0,1,5,3.4,16.9,29591,60607-2020-47,POINT (-87.652727 41.876104)
60607,49,11/29/2020,12/05/2020,97,1665,328,5626.7,1673,28841,5654,97465.4,0.1,0.1,0,5,0.0,16.9,29591,60607-2020-49,POINT (-87.652727 41.876104)
60607,52,12/20/2020,12/26/2020,57,1860,193,6285.7,1565,34071,5289,115139.7,0.0,0.0,0,5,0.0,16.9,29591,60607-2020-52,POINT (-87.652727 41.876104)
60612,11,03/08/2020,03/14/2020,,,,,12,13,35,37.9,0.0,0.0,0,0,0.0,0.0,34311,60612-2020-11,POINT (-87.687011 41.88004)
60612,12,03/15/2020,03/21/2020,18,18,52,52.5,98,111,286,323.5,0.2,0.1,0,0,0.0,0.0,34311,60612-2020-12,POINT (-87.687011 41.88004)
60607,33,08/15/2021,08/21/2021,42,2902,142,9807,1628,80408,5502,271731.3,0.0,0.0,0,9,0.0,30.4,29591,60607-2021-33,POINT (-87.652727 41.876104)
60607,37,09/12/2021,09/18/2021,20,3047,68,10297,1694,87319,5725,295086.3,0.0,0.0,0,10,0.0,33.8,29591,60607-2021-37,POINT (-87.652727 41.876104)
60607,48,11/28/2021,12/04/2021,86,3479,291,11757,2471,108382,8350,366266.8,0.0,0.0,0,12,0.0,40.6,29591,60607-2021-48,POINT (-87.652727 41.876104)
60607,49,12/05/2021,12/11/2021,97,3576,328,12084.8,2739,111121,9256,375523,0.0,0.0,1,13,3.4,43.9,29591,60607-2021-49,POINT (-87.652727 41.876104)
60607,50,12/12/2021,12/18/2021,345,3921,1166,13250.7,3611,114732,12203,387726,0.1,0.0,0,13,0.0,43.9,29591,60607-2021-50,POINT (-87.652727 41.876104)
60607,14,04/03/2022,04/09/2022,61,6307,206,21313.9,1593,153687,5383,519370.8,0.0,0.0,0,17,0.0,57.4,29591,60607-2022-14,POINT (-87.652727 41.876104)
60601,18,05/02/2021,05/08/2021,5,1090,34,7427.6,780,27919,5315,190248.7,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-18,POINT (-87.622844 41.886262)
60601,22,05/30/2021,06/05/2021,2,1110,14,7563.9,382,29886,2603,203652.5,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-22,POINT (-87.622844 41.886262)
60607,2,01/10/2021,01/16/2021,75,2115,254,7147.4,1747,38820,5904,131188.5,0.0,0.0,1,6,3.4,20.3,29591,60607-2021-2,POINT (-87.652727 41.876104)
60603,41,10/10/2021,10/16/2021,1,93,85,7921.6,153,4946,13032,421294.7,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-41,POINT (-87.625473 41.880112)
60607,15,04/11/2021,04/17/2021,47,2592,159,8759.4,1735,60249,5863,203605.8,0.0,0.0,0,8,0.0,27.0,29591,60607-2021-15,POINT (-87.652727 41.876104)
60607,16,04/17/2022,04/23/2022,90,6480,304,21898.6,1657,156535,5600,528995.3,0.1,0.0,0,17,0.0,57.4,29591,60607-2022-16,POINT (-87.652727 41.876104)
60607,25,06/19/2022,06/25/2022,99,7555,335,25531.4,835,169345,2822,572285.5,0.2,0.0,0,17,0.0,57.4,29591,60607-2022-25,POINT (-87.652727 41.876104)
60607,26,06/26/2022,07/02/2022,83,7638,280,25811.9,745,170090,2518,574803.1,0.1,0.0,0,17,0.0,57.4,29591,60607-2022-26,POINT (-87.652727 41.876104)
60607,27,07/03/2022,07/09/2022,104,7742,352,26163.4,745,170835,2518,577320.8,0.2,0.0,0,17,0.0,57.4,29591,60607-2022-27,POINT (-87.652727 41.876104)
60607,28,07/10/2022,07/16/2022,83,7825,280,26443.9,732,171567,2474,579794.5,0.1,0.0,0,17,0.0,57.4,29591,60607-2022-28,POINT (-87.652727 41.876104)
60607,29,07/17/2022,07/23/2022,85,7910,287,26731.1,674,172241,2278,582072.3,0.1,0.1,0,17,0.0,57.4,29591,60607-2022-29,POINT (-87.652727 41.876104)
60607,3,01/16/2022,01/22/2022,151,5886,510,19891.2,3295,131676,11135,444986.7,0.1,0.0,2,16,6.8,54.1,29591,60607-2022-3,POINT (-87.652727 41.876104)
60607,30,07/24/2022,07/30/2022,77,7987,260,26991.3,658,172899,2224,584295.9,0.1,0.1,1,18,3.4,60.8,29591,60607-2022-30,POINT (-87.652727 41.876104)
60607,33,08/14/2022,08/20/2022,41,8142,139,27515.1,539,174661,1822,590250.4,0.1,0.1,0,18,0.0,60.8,29591,60607-2022-33,POINT (-87.652727 41.876104)
60608,33,08/09/2020,08/15/2020,81,2229,102,2814.2,1782,20348,2250,25690.3,0.0,0.1,1,77,1.3,97.2,79205,60608-2020-33,POINT (-87.670366 41.849879)
60608,46,11/08/2020,11/14/2020,517,4458,653,5628.4,3226,49089,4073,61977.1,0.2,0.1,1,85,1.3,107.3,79205,60608-2020-46,POINT (-87.670366 41.849879)
60601,41,10/10/2021,10/16/2021,18,1504,123,10248.7,1086,55965,7400,381362.9,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-41,POINT (-87.622844 41.886262)
60601,47,11/21/2021,11/27/2021,26,1633,177,11127.8,1104,63306,7523,431386.7,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-47,POINT (-87.622844 41.886262)
60601,48,11/28/2021,12/04/2021,24,1657,164,11291.3,1545,64851,10528,441914.8,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-48,POINT (-87.622844 41.886262)
60601,50,12/12/2021,12/18/2021,199,1891,1356,12885.9,1962,68223,13370,464892.7,0.1,0.0,0,12,0.0,81.8,14675,60601-2021-50,POINT (-87.622844 41.886262)
60601,51,12/19/2021,12/25/2021,424,2315,2889,15775.1,3279,71502,22344,487236.8,0.2,0.0,0,12,0.0,81.8,14675,60601-2021-51,POINT (-87.622844 41.886262)
60601,52,12/26/2021,01/01/2022,595,2910,4054,19829.6,2374,73876,16177,503414,0.3,0.0,0,12,0.0,81.8,14675,60601-2021-52,POINT (-87.622844 41.886262)
60601,10,03/06/2022,03/12/2022,7,4114,48,28034.1,788,88134,5370,600572.4,0.0,0.1,0,13,0.0,88.6,14675,60601-2022-10,POINT (-87.622844 41.886262)
60605,7,02/14/2021,02/20/2021,22,1663,80,6043.1,899,34143,3267,124070.6,0.0,0.1,0,10,0.0,36.3,27519,60605-2021-7,POINT (-87.623449 41.867824)
60608,19,05/09/2021,05/15/2021,31,8072,39,10191.3,1958,108977,2472,137588.5,0.0,0.1,1,140,1.3,176.8,79205,60608-2021-19,POINT (-87.670366 41.849879)
60608,23,06/06/2021,06/12/2021,13,8160,16,10302.4,1736,115875,2192,146297.6,0.0,0.1,2,143,2.5,180.5,79205,60608-2021-23,POINT (-87.670366 41.849879)
60610,16,04/12/2020,04/18/2020,15,111,38,284.5,144,529,369,1355.7,0.1,0.2,0,1,0.0,2.6,39019,60610-2020-16,POINT (-87.63581 41.90455)
60608,28,07/11/2021,07/17/2021,15,8198,19,10350.4,1433,122418,1809,154558.4,0.0,0.1,0,145,0.0,183.1,79205,60608-2021-28,POINT (-87.670366 41.849879)
60606,28,07/11/2021,07/17/2021,2,324,64,10448.2,235,10814,7578,348726.2,0.0,0.0,0,3,0.0,96.7,3101,60606-2021-28,POINT (-87.63676 41.882634)
60606,47,11/21/2021,11/27/2021,0,437,0,14092.2,212,19813,6836,638922.9,0.0,0.0,0,4,0.0,129.0,3101,60606-2021-47,POINT (-87.63676 41.882634)
60606,48,11/28/2021,12/04/2021,12,449,387,14479.2,491,20304,15834,654756.5,0.0,0.0,0,4,0.0,129.0,3101,60606-2021-48,POINT (-87.63676 41.882634)
60606,50,12/12/2021,12/18/2021,44,505,1419,16285.1,524,21268,16898,685843.3,0.1,0.0,0,4,0.0,129.0,3101,60606-2021-50,POINT (-87.63676 41.882634)
60606,44,10/31/2021,11/06/2021,7,422,226,13608.5,426,18687,13738,602612.1,0.0,0.0,0,3,0.0,96.7,3101,60606-2021-44,POINT (-87.63676 41.882634)
60606,51,12/19/2021,12/25/2021,86,591,2773,19058.4,598,21866,19284,705127.4,0.2,0.0,0,4,0.0,129.0,3101,60606-2021-51,POINT (-87.63676 41.882634)
60606,52,12/26/2021,01/01/2022,75,666,2419,21476.9,407,22273,13125,718252.2,0.3,0.0,1,5,32.2,161.2,3101,60606-2021-52,POINT (-87.63676 41.882634)
60606,10,03/06/2022,03/12/2022,2,814,64,26249.6,331,25837,10674,833182.8,0.0,0.0,0,9,0.0,290.2,3101,60606-2022-10,POINT (-87.63676 41.882634)
60606,8,02/21/2021,02/27/2021,8,265,258,8545.6,169,6649,5450,214414.7,0.1,0.1,1,3,32.2,96.7,3101,60606-2021-8,POINT (-87.63676 41.882634)
60608,30,07/25/2021,07/31/2021,36,8265,46,10434.9,1645,125700,2077,158702.1,0.0,0.1,2,147,2.5,185.6,79205,60608-2021-30,POINT (-87.670366 41.849879)
60608,4,01/24/2021,01/30/2021,122,7151,154,9028.5,2157,77230,2723,97506.5,0.1,0.1,2,128,2.5,161.6,79205,60608-2021-4,POINT (-87.670366 41.849879)
60608,49,12/05/2021,12/11/2021,115,9688,145,12231.6,4118,188150,5199,237548.1,0.0,0.1,4,166,5.1,209.6,79205,60608-2021-49,POINT (-87.670366 41.849879)
60606,13,03/27/2022,04/02/2022,5,826,161,26636.6,293,26775,9449,863431.2,0.0,0.0,0,9,0.0,290.2,3101,60606-2022-13,POINT (-87.63676 41.882634)
60608,5,01/31/2021,02/06/2021,76,7227,96,9124.4,2231,79461,2817,100323.2,0.0,0.1,1,129,1.3,162.9,79205,60608-2021-5,POINT (-87.670366 41.849879)
60608,50,12/12/2021,12/18/2021,469,10157,592,12823.7,5990,194140,7563,245110.8,0.1,0.1,2,168,2.5,212.1,79205,60608-2021-50,POINT (-87.670366 41.849879)
60608,52,12/26/2021,01/01/2022,1373,12443,1734,15709.9,6480,207088,8181,261458.2,0.2,0.1,4,180,5.1,227.3,79205,60608-2021-52,POINT (-87.670366 41.849879)
60608,6,02/07/2021,02/13/2021,57,7284,72,9196.4,1873,81334,2365,102688,0.0,0.1,2,131,2.5,165.4,79205,60608-2021-6,POINT (-87.670366 41.849879)
60608,27,07/03/2022,07/09/2022,135,17396,170,21963.3,1596,316799,2015,399973.5,0.1,0.1,0,195,0.0,246.2,79205,60608-2022-27,POINT (-87.670366 41.849879)
60608,28,07/10/2022,07/16/2022,168,17564,212,22175.4,1694,318493,2139,402112.2,0.1,0.1,0,195,0.0,246.2,79205,60608-2022-28,POINT (-87.670366 41.849879)
60608,29,07/17/2022,07/23/2022,189,17753,239,22414,1647,320140,2079,404191.7,0.1,0.1,0,195,0.0,246.2,79205,60608-2022-29,POINT (-87.670366 41.849879)
60608,3,01/16/2022,01/22/2022,359,14751,453,18623.8,5747,226052,7256,285401.2,0.1,0.1,3,188,3.8,237.4,79205,60608-2022-3,POINT (-87.670366 41.849879)
60608,30,07/24/2022,07/30/2022,143,17896,180,22594.5,1597,321737,2016,406207.9,0.1,0.1,0,195,0.0,246.2,79205,60608-2022-30,POINT (-87.670366 41.849879)
60601,13,03/27/2022,04/02/2022,34,4181,232,28490.6,871,90650,5935,617717.2,0.0,0.1,0,13,0.0,88.6,14675,60601-2022-13,POINT (-87.622844 41.886262)
60601,2,01/09/2022,01/15/2022,253,3761,1724,25628.6,1622,77763,11053,529901.2,0.2,0.1,1,13,6.8,88.6,14675,60601-2022-2,POINT (-87.622844 41.886262)
60601,6,02/06/2022,02/12/2022,30,4064,204,27693.4,1313,84127,8947,573267.5,0.0,0.1,0,13,0.0,88.6,14675,60601-2022-6,POINT (-87.622844 41.886262)
60603,21,05/23/2021,05/29/2021,1,80,85,6814.3,53,2841,4514,241993.2,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-21,POINT (-87.625473 41.880112)
60601,7,02/13/2022,02/19/2022,18,4082,123,27816,1206,85333,8218,581485.5,0.0,0.1,0,13,0.0,88.6,14675,60601-2022-7,POINT (-87.622844 41.886262)
60601,8,02/20/2022,02/26/2022,16,4098,109,27925,979,86312,6671,588156.7,0.0,0.1,0,13,0.0,88.6,14675,60601-2022-8,POINT (-87.622844 41.886262)
60604,1,01/03/2021,01/09/2021,4,81,512,10358.1,68,1244,8696,159079.3,0.0,0.1,0,0,0.0,0.0,782,60604-2021-1,POINT (-87.629029 41.878153)
60604,10,03/07/2021,03/13/2021,2,91,256,11636.8,81,1839,10358,235166.2,0.0,0.1,0,0,0.0,0.0,782,60604-2021-10,POINT (-87.629029 41.878153)
60604,11,03/14/2021,03/20/2021,4,95,512,12148.3,177,2016,22634,257800.5,0.0,0.1,0,0,0.0,0.0,782,60604-2021-11,POINT (-87.629029 41.878153)
60604,12,03/21/2021,03/27/2021,2,97,256,12404.1,166,2182,21228,279028.1,0.0,0.1,0,0,0.0,0.0,782,60604-2021-12,POINT (-87.629029 41.878153)
60603,22,05/30/2021,06/05/2021,0,80,0,6814.3,51,2892,4344,246337.3,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-22,POINT (-87.625473 41.880112)
60607,42,10/17/2021,10/23/2021,16,3189,54,10776.9,1940,96116,6556,324815,0.0,0.0,0,11,0.0,37.2,29591,60607-2021-42,POINT (-87.652727 41.876104)
60604,13,03/28/2021,04/03/2021,1,98,128,12532,207,2389,26471,305498.7,0.0,0.0,0,0,0.0,0.0,782,60604-2021-13,POINT (-87.629029 41.878153)
60604,14,04/04/2021,04/10/2021,4,102,512,13043.5,218,2607,27877,333376,0.0,0.0,0,0,0.0,0.0,782,60604-2021-14,POINT (-87.629029 41.878153)
60604,15,04/11/2021,04/17/2021,0,102,0,13043.5,234,2841,29923,363299.2,0.0,0.0,0,0,0.0,0.0,782,60604-2021-15,POINT (-87.629029 41.878153)
60604,2,01/10/2021,01/16/2021,3,84,384,10741.7,65,1309,8312,167391.3,0.1,0.1,0,0,0.0,0.0,782,60604-2021-2,POINT (-87.629029 41.878153)
60607,46,11/14/2021,11/20/2021,42,3355,142,11337.9,2272,104069,7678,351691.4,0.0,0.0,1,12,3.4,40.6,29591,60607-2021-46,POINT (-87.652727 41.876104)
60607,47,11/21/2021,11/27/2021,38,3393,128,11466.3,1842,105911,6225,357916.3,0.0,0.0,0,12,0.0,40.6,29591,60607-2021-47,POINT (-87.652727 41.876104)
60608,31,07/31/2022,08/06/2022,162,18058,204,22799.1,1386,323123,1750,407957.8,0.1,0.1,0,195,0.0,246.2,79205,60608-2022-31,POINT (-87.670366 41.849879)
60608,32,08/07/2022,08/13/2022,129,18187,163,22961.9,1318,324441,1664,409621.9,0.1,0.1,0,195,0.0,246.2,79205,60608-2022-32,POINT (-87.670366 41.849879)
60608,33,08/14/2022,08/20/2022,91,18278,115,23076.8,1251,325692,1579,411201.3,0.1,0.1,1,196,1.3,247.5,79205,60608-2022-33,POINT (-87.670366 41.849879)
60604,22,05/30/2021,06/05/2021,0,109,0,13938.6,200,4432,25575,566751.9,0.0,0.0,0,0,0.0,0.0,782,60604-2021-22,POINT (-87.629029 41.878153)
60604,23,06/06/2021,06/12/2021,0,109,0,13938.6,187,4619,23913,590665,0.0,0.0,0,0,0.0,0.0,782,60604-2021-23,POINT (-87.629029 41.878153)
60604,24,06/13/2021,06/19/2021,0,109,0,13938.6,175,4794,22378,613043.5,0.0,0.0,0,0,0.0,0.0,782,60604-2021-24,POINT (-87.629029 41.878153)
60604,25,06/20/2021,06/26/2021,0,109,0,13938.6,167,4961,21356,634399,0.0,0.0,0,0,0.0,0.0,782,60604-2021-25,POINT (-87.629029 41.878153)
60607,17,04/24/2022,04/30/2022,112,6592,378,22277,1702,158237,5752,534747.1,0.1,0.0,0,17,0.0,57.4,29591,60607-2022-17,POINT (-87.652727 41.876104)
60604,26,06/27/2021,07/03/2021,2,111,256,14194.4,152,5113,19437,653836.3,0.0,0.0,0,0,0.0,0.0,782,60604-2021-26,POINT (-87.629029 41.878153)
60607,18,05/01/2022,05/07/2022,133,6725,450,22726.5,1846,160083,6238,540985.4,0.1,0.0,0,17,0.0,57.4,29591,60607-2022-18,POINT (-87.652727 41.876104)
60604,27,07/04/2021,07/10/2021,0,111,0,14194.4,132,5245,16880,670716.1,0.0,0.0,0,0,0.0,0.0,782,60604-2021-27,POINT (-87.629029 41.878153)
60604,28,07/11/2021,07/17/2021,0,111,0,14194.4,174,5419,22251,692966.8,0.0,0.0,0,0,0.0,0.0,782,60604-2021-28,POINT (-87.629029 41.878153)
60604,3,01/17/2021,01/23/2021,0,84,0,10741.7,42,1351,5371,172762.1,0.0,0.1,0,0,0.0,0.0,782,60604-2021-3,POINT (-87.629029 41.878153)
60607,19,05/08/2022,05/14/2022,173,6898,585,23311.1,1777,161860,6005,546990.6,0.1,0.0,0,17,0.0,57.4,29591,60607-2022-19,POINT (-87.652727 41.876104)
60607,20,05/15/2022,05/21/2022,151,7049,510,23821.4,1651,163511,5579,552570,0.1,0.0,0,17,0.0,57.4,29591,60607-2022-20,POINT (-87.652727 41.876104)
60604,4,01/24/2021,01/30/2021,2,86,256,10997.4,74,1425,9463,182225.1,0.1,0.1,0,0,0.0,0.0,782,60604-2021-4,POINT (-87.629029 41.878153)
60609,15,04/05/2020,04/11/2020,77,189,125,307.3,199,540,324,878.1,0.3,0.3,2,5,3.3,8.1,61495,60609-2020-15,POINT (-87.653382 41.812017)
60609,16,04/12/2020,04/18/2020,150,339,244,551.3,327,867,532,1409.9,0.4,0.3,5,10,8.1,16.3,61495,60609-2020-16,POINT (-87.653382 41.812017)
60609,17,04/19/2020,04/25/2020,217,556,353,904.1,531,1398,864,2273.4,0.4,0.4,8,18,13.0,29.3,61495,60609-2020-17,POINT (-87.653382 41.812017)
60609,18,04/26/2020,05/02/2020,303,859,493,1396.9,662,2060,1076,3349.9,0.4,0.4,6,24,9.8,39.0,61495,60609-2020-18,POINT (-87.653382 41.812017)
60609,20,05/10/2020,05/16/2020,243,1320,395,2146.5,1010,3746,1642,6091.6,0.3,0.3,11,43,17.9,69.9,61495,60609-2020-20,POINT (-87.653382 41.812017)
60604,5,01/31/2021,02/06/2021,0,86,0,10997.4,70,1495,8951,191176.5,0.0,0.1,0,0,0.0,0.0,782,60604-2021-5,POINT (-87.629029 41.878153)
60604,6,02/07/2021,02/13/2021,1,87,128,11125.3,65,1560,8312,199488.5,0.0,0.1,0,0,0.0,0.0,782,60604-2021-6,POINT (-87.629029 41.878153)
60604,7,02/14/2021,02/20/2021,1,88,128,11253.2,64,1624,8184,207672.6,0.0,0.1,0,0,0.0,0.0,782,60604-2021-7,POINT (-87.629029 41.878153)
60609,24,06/07/2020,06/13/2020,46,1785,75,2902.7,642,6967,1044,11329.4,0.1,0.3,2,65,3.3,105.7,61495,60609-2020-24,POINT (-87.653382 41.812017)
60609,25,06/14/2020,06/20/2020,27,1812,44,2946.6,863,7830,1403,12732.7,0.1,0.2,4,69,6.5,112.2,61495,60609-2020-25,POINT (-87.653382 41.812017)
60609,26,06/21/2020,06/27/2020,40,1852,65,3011.6,955,8785,1553,14285.7,0.0,0.2,2,71,3.3,115.5,61495,60609-2020-26,POINT (-87.653382 41.812017)
60609,27,06/28/2020,07/04/2020,44,1896,72,3083.2,887,9672,1442,15728.1,0.1,0.2,2,73,3.3,118.7,61495,60609-2020-27,POINT (-87.653382 41.812017)
60707,21,05/22/2022,05/28/2022,36,4486,84,10428,,4402,0,10232.7,0.0,0.1,0,61,0.0,141.8,43019,60707-2022-21,POINT (-87.808283 41.921777)
60603,50,12/12/2021,12/18/2021,22,133,1874,11328.8,284,6964,24191,593185.7,0.1,0.0,0,0,0.0,0.0,1174,60603-2021-50,POINT (-87.625473 41.880112)
60603,52,12/26/2021,01/01/2022,31,190,2640,16184,342,7561,29131,644037.5,0.1,0.0,0,0,0.0,0.0,1174,60603-2021-52,POINT (-87.625473 41.880112)
60614,38,09/13/2020,09/19/2020,75,1144,105,1604.3,2048,28657,2872,40187.6,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-38,POINT (-87.652064 41.922605)
